"","state.name","date","total.pop","confirmed.case","new.deaths","ICU","newICU","ICUover","Ventilator","smoothed.confirmed","smoothed.deaths","confirmed.case.rate","new.deaths.rate","ICU.rate","newICU.rate","ICUover.rate","Ventilator.rate"
"3051","Hawaii",2020-10-06,1487442.61,83,3,27.9509897,3.50846759,0,24.96919227,93.4410596650942,2.36130759501713,-2.4369799171215,0.0208173669239127,0.35624662,0.00887654099999979,0,0.283457049999999
"3052","Hawaii",2020-10-07,1487442.61,108,3,28.27622611,3.524896027,0,25.23049952,89.6997398062351,2.37998532007395,-3.74131985885906,0.0186777250568229,0.325236409999999,0.0164284370000001,0,0.261307249999998
"3053","Hawaii",2020-10-08,1487442.61,101,1,28.57591615,3.545867022,0,25.47593296,83.5808207439728,2.39422835980886,-6.11891906226228,0.01424303973491,0.299690040000002,0.0209709949999999,0,0.245433440000003
"3054","Hawaii",2020-10-09,1487442.61,NA,NA,28.8583387,3.575740696,0,25.7132454,75.408101281621,2.40308469123008,-8.17271946235184,0.00885633142121689,0.28242255,0.0298736740000001,0,0.23731244
"3055","Hawaii",2020-10-10,1487442.61,326,5,29.13230424,3.614149923,0,25.95038314,66.0599487967191,2.40834060107331,-9.34815248490187,0.00525590984323587,0.273965539999999,0.0384092269999998,0,0.237137739999998
"3056","Hawaii",2020-10-11,1487442.61,NA,2.34495908,29.40834002,3.660156916,0,26.19676184,55.2949568889402,2.41180851047499,-10.7649919077789,0.00346790940167763,0.276035780000001,0.0460069930000002,0,0.246378700000001
"3057","Hawaii",2020-10-12,1487442.61,NA,2.361387521,29.68949517,3.712151963,0,26.45368146,42.8717191579573,2.41530084057153,-12.4232377309829,0.00349233009654126,0.28115515,0.0519950470000001,0,0.256919619999998
"3058","Hawaii",2020-10-13,1487442.61,NA,2.382358518,29.98107086,3.769173765,0,26.72425842,28.5138342015463,2.42058812061593,-14.357884956411,0.0052872800443966,0.291575689999998,0.057021802,0,0.270576960000003
"3059","Hawaii",2020-10-14,1487442.61,NA,2.407811144,30.28009693,3.819651486,0,27.00321589,12.2495638702276,2.42730438720961,-16.2642703313187,0.00671626659367996,0.29902607,0.050477721,0,0.278957469999998
"3060","Hawaii",2020-10-15,1487442.61,NA,2.438038028,30.59314518,3.873231091,0,27.29502268,-5.70550335720918,2.43405732251165,-17.9550672274367,0.00675293530204035,0.313048250000001,0.0535796049999999,0,0.291806789999999
"3061","Idaho",2020-02-04,1735118.899,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"3062","Idaho",2020-02-05,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3063","Idaho",2020-02-06,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3064","Idaho",2020-02-07,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3065","Idaho",2020-02-08,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3066","Idaho",2020-02-09,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3067","Idaho",2020-02-10,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3068","Idaho",2020-02-11,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3069","Idaho",2020-02-12,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3070","Idaho",2020-02-13,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3071","Idaho",2020-02-14,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3072","Idaho",2020-02-15,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3073","Idaho",2020-02-16,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3074","Idaho",2020-02-17,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3075","Idaho",2020-02-18,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3076","Idaho",2020-02-19,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3077","Idaho",2020-02-20,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3078","Idaho",2020-02-21,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3079","Idaho",2020-02-22,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3080","Idaho",2020-02-23,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3081","Idaho",2020-02-24,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3082","Idaho",2020-02-25,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3083","Idaho",2020-02-26,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3084","Idaho",2020-02-27,1735118.899,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"3085","Idaho",2020-02-28,1735118.899,NA,0,0,0,0,0,-0.000503955289465791,0,-0.000503955289465791,0,0,0,0,0
"3086","Idaho",2020-02-29,1735118.899,NA,0,0,0,0,0,-0.00156634573223073,0,-0.00106239044276494,0,0,0,0,0
"3087","Idaho",2020-03-01,1735118.899,NA,0,0,0,0,0,-0.00251295818984618,0,-0.000946612457615447,0,0,0,0,0
"3088","Idaho",2020-03-02,1735118.899,NA,0,0,0,0,0,-0.00266957952386349,0,-0.000156621334017307,0,0,0,0,0
"3089","Idaho",2020-03-03,1735118.899,NA,0,0,0,0,0,-0.0242157786732051,0,-0.0215461991493417,0,0,0,0,0
"3090","Idaho",2020-03-04,1735118.899,NA,0,0,0,0,0,-0.0680500816853245,0,-0.0438343030121194,0,0,0,0,0
"3091","Idaho",2020-03-05,1735118.899,NA,0,0.013194326,0.013194326,0,0.013194326,-0.101576711084569,0,-0.0335266293992447,0,0.013194326,0.013194326,0,0.013194326
"3092","Idaho",2020-03-06,1735118.899,NA,0,0.029928028,0.016733702,0,0.029928028,-0.0921998893952868,0,0.00937682168928237,0,0.016733702,0.003539376,0,0.016733702
"3093","Idaho",2020-03-07,1735118.899,NA,0,0.051130959,0.021202931,0,0.051130959,-0.0736923717277901,0,0.0185075176674968,0,0.021202931,0.004469229,0,0.021202931
"3094","Idaho",2020-03-08,1735118.899,NA,0,0.081247873,0.030116914,0,0.080410429,-0.0711402673944927,0,0.00255210433329732,0,0.030116914,0.008913983,0,0.02927947
"3095","Idaho",2020-03-09,1735118.899,NA,0,0.119279361,0.038031488,0,0.117379829,-0.0389178302228941,0,0.0322224371715987,0,0.038031488,0.007914574,0,0.0369694
"3096","Idaho",2020-03-10,1735118.899,0,0,0.167177044,0.047897683,0,0.163931762,0.0686006859595067,0,0.107518516182401,0,0.047897683,0.009866195,0,0.046551933
"3097","Idaho",2020-03-11,1735118.899,0,0,0.214110971,0.060128253,0,0.209163294,0.0966727093267158,0,0.0280720233672091,0,0.046933927,0.01223057,0,0.045231532
"3098","Idaho",2020-03-12,1735118.899,0,0,0.272576644,0.075199374,0,0.26548033,0.0159845782701892,0,-0.0806881310565266,0,0.058465673,0.015071121,0,0.056317036
"3099","Idaho",2020-03-13,1735118.899,1,0,0.345027297,0.093653585,0,0.335226976,0.060305404288602,0,0.0443208260184128,0,0.072450653,0.018454211,0,0.069746646
"3100","Idaho",2020-03-14,1735118.899,1,0,0.434306575,0.116101332,0,0.421115033,0.46340429888063,0,0.403098894592028,0,0.089279278,0.022447747,0,0.085888057
"3101","Idaho",2020-03-15,1735118.899,3,0,0.543675428,0.143221633,0,0.526247535,0.902660856371676,-0.0171191449184446,0.439256557491046,-0.0171191449184446,0.109368853,0.027120301,0,0.105132502
"3102","Idaho",2020-03-16,1735118.899,0,0,0.676834155,0.175761657,0,0.654137309,1.19835462598577,-0.0515717662140183,0.295693769614094,-0.0344526212955737,0.133158727,0.032540024,0,0.127889774
"3103","Idaho",2020-03-17,1735118.899,3,0,0.837937829,0.214533978,0,0.808718881,1.79860465156952,-0.078000643697081,0.600250025583754,-0.0264288774830627,0.161103674,0.038772321,0,0.154581572
"3104","Idaho",2020-03-18,1735118.899,1,0,1.031603421,0.260411317,0,0.99435209,3.15152997696955,-0.0710485571779927,1.35292532540003,0.00695208651908831,0.193665592,0.045877339,0,0.185633209
"3105","Idaho",2020-03-19,1735118.899,2,0,1.262905481,0.314316926,0,1.215814311,4.72789229224914,-0.0314690393733351,1.57636231527959,0.0395795178046576,0.23130206,0.053905609,0,0.221462221
"3106","Idaho",2020-03-20,1735118.899,12,0,1.537356956,0.377210297,0,1.478278001,6.19104913099529,0.0226843977933431,1.46315683874615,0.0541534371666782,0.274451475,0.062893371,0,0.26246369
"3107","Idaho",2020-03-21,1735118.899,13,0,1.857574537,0.450066466,0,1.784810552,8.27801330234017,0.0908190057012317,2.08696417134488,0.0681346079078885,0.320217581,0.072856169,0,0.306532551
"3108","Idaho",2020-03-22,1735118.899,6,0,2.232211906,0.533847424,0,2.1430175,11.725797615416,0.17234203572952,3.44778431307579,0.0815230300282885,0.374637369,0.083780958,0,0.358206948
"3109","Idaho",2020-03-23,1735118.899,26,0,2.66751977,0.629475866,0,2.558723144,16.5243986049168,0.30365183190284,4.79860098950085,0.13130979617332,0.435307864,0.0956284420000001,0,0.415705644
"3110","Idaho",2020-03-24,1735118.899,13,0,3.169807144,0.737793822,0,3.037773721,22.2520957390621,0.485796913764824,5.72769713414525,0.182145081861985,0.502287374,0.108317956,0,0.479050577
"3111","Idaho",2020-03-25,1735118.899,10,0,3.745252737,0.859502047,0,3.58585285,29.0283262272717,0.665159795973167,6.77623048820962,0.179362882208343,0.575445593,0.121708225,0,0.548079129
"3112","Idaho",2020-03-26,1735118.899,55,3,4.399676172,0.995107398,0,4.208258548,36.9725272789656,0.788122993185562,7.94420105169394,0.122963197212395,0.654423435,0.135605351,0,0.622405698
